Index,Name,RADEG,DEDEG,CZ
602,ECO00609,144.234,32.8733,6716.0
603,ECO00610,185.61,40.7617,6920.0
604,ECO00611,134.344,28.7512,3980.0
605,ECO00612,201.114,36.5216,5228.0
606,ECO00613,200.872,36.6014,5410.0
607,ECO00614,167.61900000000003,5.6333,6172.0
608,ECO00615,202.422,37.2668,4670.0
609,ECO00616,171.335,36.2047,6290.0
610,ECO00617,181.29,37.2703,6804.0
611,ECO00618,181.39700000000002,36.8556,6320.0
612,ECO00619,146.893,30.4127,6640.0
613,ECO00620,183.484,38.6923,6400.0
614,ECO00621,202.05599999999998,36.1267,5350.0
615,ECO00622,153.608,32.2434,6400.0
616,ECO00623,169.079,4.138999999999999,6972.0
617,ECO00624,146.759,30.9888,6480.0
618,ECO00625,144.25,31.0016,6500.0
619,ECO00626,156.911,34.5311,6696.0
620,ECO00627,154.776,34.6551,4644.0
621,ECO00628,151.039,30.9618,6188.0
622,ECO00629,156.62,31.4173,6376.0
623,ECO00630,149.77,30.4736,6370.0
624,ECO00631,157.872,32.6204,6476.0
625,ECO00632,180.845,4.2298,5924.0
626,ECO00633,224.514,28.0368,6880.0
627,ECO00634,201.683,33.452,5680.0
628,ECO00635,150.609,31.028000000000002,6224.0
629,ECO00636,179.734,31.4197,3064.0
630,ECO00637,203.78,31.5217,4990.0
631,ECO00638,221.19099999999997,28.1713,3776.0
632,ECO00639,231.50099999999998,20.7469,4680.0
633,ECO00640,195.045,29.4665,6904.0
634,ECO00641,194.324,28.4388,6920.0
635,ECO00642,201.604,29.1755,5230.0
636,ECO00643,225.051,23.529,6452.0
637,ECO00644,223.734,22.122,5764.0
638,ECO00645,225.95,22.5027,6044.0
639,ECO00646,134.153,16.9579,6052.0
640,ECO00647,134.311,16.9524,6090.0
641,ECO00648,199.391,4.8567,6104.0
642,ECO00649,194.635,28.378,5924.0
643,ECO00650,161.042,22.2092,5800.0
644,ECO00651,161.857,20.32,5764.0
645,ECO00652,161.244,21.7356,5932.0
646,ECO00653,160.766,19.1605,5804.0
647,ECO00654,182.512,38.7613,6440.0
648,ECO00655,190.82,38.7692,6980.0
649,ECO00656,185.73,39.2667,6950.0
650,ECO00657,144.505,31.6363,6732.0
651,ECO00658,144.046,7.9918,4776.0
652,ECO00659,138.716,29.6664,6550.0
653,ECO00660,188.107,39.5904,6172.0
654,ECO00661,181.44299999999998,40.0361,6360.0
655,ECO00662,204.084,38.1149,5236.0
656,ECO00663,161.045,37.1933,6976.0
657,ECO00664,191.99400000000003,40.7839,4452.0
658,ECO00665,230.27,42.9816,5828.0
659,ECO00666,229.66099999999997,42.3901,5784.0
660,ECO00667,214.71,21.4876,4824.0
661,ECO00668,225.12099999999998,16.5936,6484.0
662,ECO00669,166.46,21.3298,6268.0
663,ECO00670,187.265,23.268,6444.0
664,ECO00671,209.356,21.3894,2884.0
665,ECO00672,191.50400000000002,21.1474,6724.0
666,ECO00673,219.628,18.0302,5896.0
667,ECO00674,181.002,22.1248,6440.0
668,ECO00675,180.37900000000002,22.0772,6468.0
669,ECO00676,151.289,9.2808,6956.0
670,ECO00677,180.46099999999998,23.2916,5404.0
671,ECO00678,180.995,23.4606,6524.0
672,ECO00679,211.14700000000002,17.1184,4876.0
673,ECO00680,164.787,18.4643,6052.0
674,ECO00681,204.12900000000002,18.202,6972.0
675,ECO00682,217.41299999999998,16.2805,5984.0
676,ECO00683,214.498,16.7358,5652.0
677,ECO00684,199.045,18.762999999999998,6590.0
678,ECO00685,186.40099999999998,20.4544,5468.0
679,ECO00686,199.072,18.6664,6836.0
680,ECO00687,185.27,20.1664,6108.0
681,ECO00688,212.649,16.2753,5250.0
682,ECO00689,187.67700000000002,16.4206,6908.0
683,ECO00690,195.37400000000002,16.5725,2626.0
684,ECO00691,182.203,17.1706,6630.0
685,ECO00692,202.873,17.7453,6900.0
686,ECO00693,203.80599999999998,16.5281,6428.0
687,ECO00694,154.63299999999998,9.687000000000001,6684.0
688,ECO00695,156.766,17.123,3280.0
689,ECO00696,193.382,18.04,6668.0
690,ECO00697,204.345,17.3971,6944.0
691,ECO00698,185.158,20.6726,6276.0
692,ECO00699,185.16299999999998,20.6607,6330.0
693,ECO00700,167.36599999999999,18.9474,6188.0
694,ECO00701,180.392,21.0083,6692.0
695,ECO00702,197.577,20.6883,3036.0
696,ECO00703,172.139,23.5336,6384.0
697,ECO00704,175.739,8.8398,6228.0
698,ECO00705,147.387,17.2567,3728.0
699,ECO00706,183.514,21.9964,6844.0
700,ECO00707,198.233,21.7896,3140.0
701,ECO00708,169.174,22.0249,6176.0
702,ECO00709,202.125,21.8303,6916.0
703,ECO00710,169.232,22.5487,6484.0
704,ECO00711,213.11599999999999,20.7427,5004.0
705,ECO00712,199.946,22.9811,6910.0
706,ECO00713,181.324,10.5557,6890.0
707,ECO00714,178.80700000000002,21.2204,5590.0
708,ECO00715,171.951,21.6292,6096.0
709,ECO00716,201.615,21.3617,5776.0
710,ECO00717,167.13099999999997,22.0539,6644.0
711,ECO00718,170.185,22.2583,6370.0
712,ECO00719,179.137,22.4616,6532.0
713,ECO00720,213.59400000000002,20.5341,5084.0
714,ECO00721,183.608,23.7634,6604.0
715,ECO00722,168.37099999999998,23.3133,6160.0
716,ECO00723,146.951,10.8701,4948.0
717,ECO00724,200.46400000000003,18.8795,6590.0
718,ECO00725,209.479,18.5467,5200.0
719,ECO00726,200.81799999999998,19.6421,6852.0
720,ECO00727,166.96,18.9907,5230.0
721,ECO00728,171.579,18.8359,5620.0
722,ECO00729,170.553,18.3461,6090.0
723,ECO00730,176.329,19.3942,5492.0
724,ECO00731,173.14700000000002,20.0688,6136.0
725,ECO00732,175.023,20.2729,6420.0
726,ECO00733,175.83599999999998,20.1913,6932.0
727,ECO00734,176.388,20.3321,6868.0
728,ECO00735,176.72400000000002,20.3316,6492.0
729,ECO00736,177.577,20.7457,6644.0
730,ECO00737,176.613,20.8305,6772.0
731,ECO00738,176.676,20.6487,6604.0
732,ECO00739,202.328,11.8739,6644.0
733,ECO00740,203.282,18.3659,6950.0
734,ECO00741,173.796,20.5138,6636.0
735,ECO00742,212.53,17.6581,5010.0
736,ECO00743,180.80700000000002,19.9654,6644.0
737,ECO00744,197.042,18.3754,6508.0
738,ECO00745,180.533,20.4943,6452.0
739,ECO00746,212.35,17.945999999999998,5356.0
740,ECO00747,213.486,17.884,4970.0
741,ECO00748,202.40400000000002,11.4619,6270.0
742,ECO00749,178.417,20.7865,6572.0
743,ECO00750,199.862,20.4223,6756.0
744,ECO00751,180.395,16.2123,6404.0
745,ECO00752,175.67700000000002,16.6064,6544.0
746,ECO00753,198.77599999999998,16.7518,6724.0
747,ECO00754,172.169,17.2316,6124.0
748,ECO00755,199.908,16.2701,6976.0
749,ECO00756,175.794,17.336,6600.0
750,ECO00757,198.225,17.1538,6616.0
751,ECO00758,211.365,12.2318,5256.0
752,ECO00759,159.408,16.8586,6410.0
753,ECO00760,170.418,16.1274,6940.0
754,ECO00761,177.87099999999998,18.5819,5844.0
755,ECO00762,196.84599999999998,17.7911,2908.0
756,ECO00763,199.021,16.5058,6720.0
757,ECO00764,198.644,16.8879,6464.0
758,ECO00765,197.245,18.329,6736.0
759,ECO00766,177.31099999999998,19.3616,6010.0
760,ECO00767,175.804,19.6131,6172.0
761,ECO00768,176.90599999999998,20.1502,5260.0
762,ECO00769,176.392,20.0086,6788.0
763,ECO00770,181.043,20.2064,6210.0
764,ECO00771,177.926,20.6612,6516.0
765,ECO00772,178.201,20.6191,6656.0
766,ECO00773,176.40099999999998,20.9896,6920.0
767,ECO00774,176.563,21.0241,6630.0
768,ECO00775,184.739,2.991,6544.0
769,ECO00776,130.188,30.4786,5596.0
770,ECO00777,130.19,13.7068,4370.0
771,ECO00778,180.452,29.9554,3072.0
772,ECO00779,180.614,40.8203,6290.0
773,ECO00780,135.967,47.3305,4320.0
774,ECO00782,181.53599999999997,36.8744,6420.0
775,ECO00783,182.283,29.4657,3866.0
776,ECO00784,183.05900000000003,28.1556,6700.0
777,ECO00785,183.275,28.9882,3838.0
778,ECO00786,183.99400000000003,2.0395,6284.0
779,ECO00787,184.139,3.5215,5676.0
780,ECO00788,184.148,-0.7098,6170.0
781,ECO00789,136.30200000000002,5.8681,3734.0
782,ECO00790,184.355,13.4372,6644.0
783,ECO00791,184.4,6.5784,5456.0
784,ECO00792,184.429,28.2018,2588.0
785,ECO00793,184.47799999999998,-0.7447,6212.0
786,ECO00794,130.863,4.4332,4144.0
787,ECO00795,184.585,47.1312,5716.0
788,ECO00796,187.31799999999998,43.7458,7104.0
789,ECO00797,187.829,27.4497,4492.0
790,ECO00798,187.945,40.4046,6324.0
791,ECO00799,188.18900000000002,11.3872,7050.0
792,ECO00800,188.218,33.1327,4054.0
793,ECO00801,188.717,1.8831,4350.0
794,ECO00802,136.649,42.2821,7468.0
795,ECO00803,190.503,0.7539,3618.0
796,ECO00804,190.91,41.9261,5104.0
797,ECO00805,191.11,27.1928,6444.0
798,ECO00806,191.58,31.0847,4604.0
799,ECO00807,191.613,40.7508,4988.0
800,ECO00808,136.817,16.0165,5924.0
801,ECO00809,192.357,4.3925,2544.0
802,ECO00810,193.34799999999998,27.5131,7190.0
803,ECO00811,193.732,28.0669,6320.0
804,ECO00812,193.903,26.5644,6330.0
805,ECO00813,194.25099999999998,1.0287,2672.0
806,ECO00814,194.487,27.9918,4584.0
807,ECO00815,194.65900000000002,27.8226,5424.0
808,ECO00816,195.016,27.9647,5344.0
809,ECO00817,195.232,47.2221,7468.0
810,ECO00818,196.045,47.2134,7468.0
811,ECO00819,196.236,29.0924,6104.0
812,ECO00820,196.30700000000002,4.8999,7124.0
813,ECO00821,197.063,29.023000000000003,6184.0
814,ECO00822,137.439,1.7941,4772.0
815,ECO00824,197.264,11.7818,6410.0
816,ECO00825,198.02599999999998,5.1833,6980.0
817,ECO00826,198.06799999999998,3.7833,5864.0
818,ECO00827,198.861,3.0167,6460.0
819,ECO00828,198.886,3.5008,5944.0
820,ECO00829,199.171,30.2485,6684.0
821,ECO00830,199.175,26.1318,3984.0
822,ECO00832,200.115,28.124000000000002,6896.0
823,ECO00833,200.199,13.6345,6760.0
824,ECO00834,200.252,35.7783,5430.0
825,ECO00835,200.355,42.7303,3274.0
826,ECO00836,137.825,17.1686,3264.0
827,ECO00837,201.062,31.4612,4840.0
828,ECO00838,201.113,33.1064,4452.0
829,ECO00839,201.649,32.7609,7468.0
830,ECO00840,201.771,31.373,4836.0
831,ECO00841,201.89,11.7302,4196.0
832,ECO00842,201.919,0.688,5428.0
833,ECO00843,202.085,30.9938,4970.0
834,ECO00844,202.144,31.1314,4990.0
835,ECO00845,202.355,-0.39899999999999997,3146.0
836,ECO00846,203.493,34.8283,6988.0
837,ECO00847,203.74599999999998,38.3341,6164.0
838,ECO00850,204.887,15.2233,6416.0
839,ECO00851,205.08900000000003,1.5423,6760.0
840,ECO00852,205.18,39.5529,3438.0
841,ECO00853,205.503,33.1624,5052.0
842,ECO00854,205.6,32.8702,4760.0
843,ECO00855,206.324,27.1206,5216.0
844,ECO00856,138.536,7.3723,5960.0
845,ECO00857,208.31,3.8979,4384.0
846,ECO00858,209.138,8.6092,4018.0
847,ECO00859,209.268,14.1018,4350.0
848,ECO00860,138.64600000000002,6.5667,6064.0
849,ECO00861,209.642,37.4527,3552.0
850,ECO00862,210.541,39.2133,5940.0
851,ECO00863,211.158,11.7174,5896.0
852,ECO00864,212.382,35.4405,3632.0
853,ECO00865,212.548,29.4347,6640.0
854,ECO00866,213.83,36.2022,3060.0
855,ECO00867,213.96,10.9613,4892.0
856,ECO00868,214.231,29.4865,3388.0
857,ECO00869,214.28400000000002,13.6849,4996.0
858,ECO00870,215.31799999999998,40.1718,5520.0
859,ECO00871,215.78400000000002,25.2986,4308.0
860,ECO00872,138.997,29.1518,4004.0
861,ECO00873,139.058,35.1829,5180.0
862,ECO00874,216.915,32.1398,3528.0
863,ECO00875,217.095,33.2563,4188.0
864,ECO00876,217.12900000000002,25.7928,4540.0
865,ECO00877,217.165,30.4549,4596.0
866,ECO00878,139.107,30.8694,6964.0
867,ECO00879,217.393,40.8915,2852.0
868,ECO00880,217.44099999999997,41.8662,5516.0
869,ECO00881,217.54,31.2158,3500.0
870,ECO00882,217.892,25.3412,4584.0
871,ECO00883,218.03599999999997,25.8588,4770.0
872,ECO00884,139.21,30.09,6670.0
873,ECO00885,218.075,31.5083,3512.0
874,ECO00886,218.333,25.0502,4384.0
875,ECO00887,218.58,25.881999999999998,6510.0
876,ECO00888,218.644,36.2883,3164.0
877,ECO00889,219.083,36.5896,4480.0
878,ECO00890,219.322,8.0383,4840.0
879,ECO00891,219.43,45.1857,3132.0
880,ECO00892,219.97299999999998,25.9692,4840.0
881,ECO00893,220.595,37.4607,4396.0
882,ECO00894,220.796,44.9961,6544.0
883,ECO00895,220.801,12.1949,6696.0
884,ECO00896,224.96,32.8033,2810.0
885,ECO00897,139.51,34.7841,6508.0
886,ECO00898,225.63,23.3448,5696.0
887,ECO00899,226.146,46.7887,6490.0
888,ECO00900,226.528,10.3277,6356.0
889,ECO00901,227.17,47.5528,5910.0
890,ECO00902,139.56799999999998,0.385,4924.0
891,ECO00903,231.685,40.5802,2914.0
892,ECO00904,232.46,42.7737,5756.0
893,ECO00905,232.685,47.3189,2740.0
894,ECO00906,232.831,18.6191,4570.0
895,ECO00907,233.372,43.1892,5770.0
896,ECO00908,233.855,43.4744,5860.0
897,ECO00909,234.65,33.2771,6690.0
898,ECO00910,235.122,0.9104,3556.0
899,ECO00911,235.65599999999998,40.0628,4704.0
900,ECO00912,236.505,47.4511,5896.0
901,ECO00913,236.609,24.2566,6404.0
902,ECO00914,139.92600000000002,33.6938,6436.0
903,ECO00915,237.41400000000002,18.8804,4088.0
904,ECO00916,133.838,17.1241,4104.0
905,ECO00917,138.125,12.5866,4750.0
906,ECO00918,139.731,13.8201,3390.0
907,ECO00919,142.916,40.4499,4436.0
908,ECO00920,139.957,4.4853,3454.0
909,ECO00921,146.764,46.812,4720.0
910,ECO00922,148.21,15.8263,5790.0
911,ECO00923,153.085,14.9108,5892.0
912,ECO00924,160.26,18.0057,6096.0
913,ECO00925,161.094,21.8226,5716.0
914,ECO00926,161.591,19.0664,6670.0
915,ECO00927,162.47899999999998,18.6876,5988.0
916,ECO00928,140.092,0.8234,5136.0
917,ECO00929,162.56799999999998,8.2147,6360.0
918,ECO00930,163.109,10.4551,6040.0
919,ECO00931,164.56599999999997,20.1075,4148.0
920,ECO00932,171.31799999999998,18.4839,5136.0
921,ECO00933,172.03599999999997,17.38,3824.0
922,ECO00934,172.11700000000002,19.1836,5636.0
923,ECO00935,172.415,17.93,3688.0
924,ECO00936,173.701,21.6443,3600.0
925,ECO00937,174.12400000000002,19.8328,6470.0
926,ECO00938,174.602,17.088,3352.0
927,ECO00939,174.761,17.9758,3458.0
928,ECO00940,140.19799999999998,42.9075,7376.0
929,ECO00941,176.076,20.0425,5520.0
930,ECO00942,176.19799999999998,17.8687,3348.0
931,ECO00943,176.274,19.6365,4810.0
932,ECO00944,176.59099999999998,20.1774,6004.0
933,ECO00945,179.54,25.1634,4228.0
934,ECO00946,179.69799999999998,25.0371,4156.0
935,ECO00947,179.77599999999998,24.4717,3306.0
936,ECO00948,180.326,20.1966,7184.0
937,ECO00949,180.39700000000002,22.5929,6800.0
938,ECO00950,180.697,23.7478,6570.0
939,ECO00951,140.715,28.7553,6468.0
940,ECO00952,181.372,20.5763,6940.0
941,ECO00953,183.97,21.2354,6260.0
942,ECO00954,185.479,4.8755,5292.0
943,ECO00955,186.405,24.182,6890.0
944,ECO00956,190.106,26.0106,6560.0
945,ECO00957,190.27700000000002,26.8224,4820.0
946,ECO00958,192.013,26.6332,6576.0
947,ECO00959,192.204,24.9992,6816.0
948,ECO00960,193.71400000000003,27.4945,7020.0
949,ECO00961,194.502,16.9861,6420.0
950,ECO00962,194.90900000000002,6.4463,6270.0
951,ECO00963,194.949,28.0979,6400.0
952,ECO00964,195.03099999999998,27.9581,6236.0
953,ECO00965,141.034,33.1371,6276.0
954,ECO00966,195.23,27.1216,6476.0
955,ECO00967,196.34599999999998,27.6787,6844.0
956,ECO00968,196.78400000000002,28.0806,4956.0
957,ECO00969,141.078,4.2378,3460.0
958,ECO00970,197.475,17.1649,3552.0
959,ECO00971,197.609,24.923000000000002,2578.0
960,ECO00972,198.03799999999998,7.0128,5856.0
961,ECO00973,198.303,24.3527,4400.0
962,ECO00974,198.514,23.3117,3684.0
963,ECO00975,198.804,16.0983,6404.0
964,ECO00976,202.53099999999998,21.3574,5716.0
965,ECO00977,203.04,7.4013,6930.0
966,ECO00978,203.18599999999998,18.1654,6756.0
967,ECO00979,203.847,7.1904,6880.0
968,ECO00980,204.957,23.0137,5060.0
969,ECO00981,205.158,17.0947,4086.0
970,ECO00982,206.00400000000002,17.7397,5132.0
971,ECO00983,141.251,46.9765,4372.0
972,ECO00984,207.218,23.3763,5644.0
973,ECO00985,207.572,19.2895,5200.0
974,ECO00986,209.266,22.9388,3704.0
975,ECO00987,209.99900000000002,7.763999999999999,4516.0
976,ECO00988,210.275,9.1072,5436.0
977,ECO00989,210.484,32.4569,4296.0
978,ECO00990,141.284,20.1933,5956.0
979,ECO00991,210.918,32.6943,5704.0
980,ECO00992,210.951,31.1789,7464.0
981,ECO00993,211.352,15.5786,5210.0
982,ECO00994,212.395,20.5233,6600.0
983,ECO00995,212.416,17.546,4556.0
984,ECO00996,212.548,17.3756,5440.0
985,ECO00997,213.202,17.4976,5890.0
986,ECO00998,141.31,7.4336,5264.0
987,ECO00999,221.641,25.7026,4336.0
988,ECO01000,223.63,4.9379,6470.0
989,ECO01001,224.2,9.5091,3082.0
990,ECO01002,141.458,3.0618,3420.0
991,ECO01003,228.40200000000002,4.5293,7464.0
992,ECO01004,231.208,14.9726,7460.0
993,ECO01005,233.408,20.9983,7456.0
994,ECO01006,234.952,8.4465,4116.0
995,ECO01007,235.692,12.0604,4376.0
996,ECO01008,130.609,38.8484,3950.0
997,ECO01009,133.217,36.1694,6910.0
998,ECO01010,141.796,3.3105,3350.0
999,ECO01011,146.217,42.7134,5296.0
1000,ECO01012,150.759,5.8705,6276.0
1001,ECO01013,158.79,47.273,6876.0
1002,ECO01014,203.56099999999998,-0.3039,3658.0
1003,ECO01015,203.998,3.7625,6776.0
1004,ECO01016,206.90400000000002,38.9209,7372.0
1005,ECO01017,131.655,2.827,3794.0
1006,ECO01018,211.77599999999998,12.6235,4876.0
1007,ECO01019,217.394,49.6375,3990.0
1008,ECO01020,217.46200000000002,44.4477,2886.0
1009,ECO01021,223.878,41.4572,5110.0
1010,ECO01022,210.762,8.7672,6748.0
1011,ECO01023,211.83900000000003,12.7197,4660.0
1012,ECO01024,200.56,26.8794,4892.0
1013,ECO01025,201.584,26.5942,7040.0
1014,ECO01027,206.882,4.0972,5250.0
1015,ECO01028,210.215,14.6936,6628.0
1016,ECO01029,193.851,26.8611,5930.0
1017,ECO01030,200.011,7.2225,6820.0
1018,ECO01031,173.956,16.0247,5076.0
1019,ECO01032,176.755,8.7067,6024.0
1020,ECO01033,181.00099999999998,11.8403,6704.0
1021,ECO01034,142.592,19.4688,4104.0
1022,ECO01035,137.269,20.5812,2882.0
1023,ECO01036,138.715,48.5939,2824.0
1024,ECO01037,138.814,48.6657,2820.0
1025,ECO01038,142.65,6.122000000000001,3244.0
1026,ECO01039,146.621,13.4331,5748.0
1027,ECO01040,146.89600000000002,6.8142,5796.0
1028,ECO01041,148.797,13.4293,5588.0
1029,ECO01042,149.817,3.3141,3702.0
1030,ECO01043,151.69299999999998,11.6636,6744.0
1031,ECO01044,149.278,5.1292,5180.0
1032,ECO01045,154.905,10.0011,6816.0
1033,ECO01046,158.703,25.5449,5084.0
1034,ECO01047,159.469,13.7208,2900.0
1035,ECO01048,145.75799999999998,9.2525,3058.0
1036,ECO01049,170.607,14.1959,7200.0
1037,ECO01050,172.30200000000002,11.865,3114.0
1038,ECO01051,173.145,14.1894,5144.0
1039,ECO01052,176.19099999999997,9.2125,2750.0
1040,ECO01053,178.798,0.4876,3064.0
1041,ECO01054,187.063,44.4531,6990.0
1042,ECO01055,187.299,9.1576,5704.0
1043,ECO01056,191.676,21.8288,6292.0
1044,ECO01057,191.785,27.7932,7452.0
1045,ECO01058,192.08700000000002,8.0411,7296.0
1046,ECO01059,198.04,11.2362,7320.0
1047,ECO01060,142.941,3.7286,3032.0
1048,ECO01061,166.43400000000003,6.2175,4400.0
1049,ECO01062,207.645,4.2542,6910.0
1050,ECO01063,208.498,39.7154,2704.0
1051,ECO01064,208.64700000000002,38.4494,5708.0
1052,ECO01065,208.89700000000002,26.6943,5140.0
1053,ECO01066,208.90400000000002,15.9706,4916.0
1054,ECO01067,208.926,12.1945,6096.0
1055,ECO01068,211.89,14.6344,5110.0
1056,ECO01069,212.15200000000002,15.2214,5276.0
1057,ECO01070,213.44400000000002,8.2208,7024.0
1058,ECO01071,214.729,5.4515,7380.0
1059,ECO01072,221.283,49.0989,3184.0
1060,ECO01073,223.37,12.7675,6650.0
1061,ECO01074,168.016,12.5558,5936.0
1062,ECO01075,225.178,49.8405,3680.0
1063,ECO01076,232.83900000000003,47.0236,6460.0
1064,ECO01077,237.24200000000002,18.1033,3414.0
1065,ECO01078,186.042,9.2356,7028.0
1066,ECO01079,162.327,12.3789,6812.0
1067,ECO01080,208.667,9.2522,6760.0
1068,ECO01081,230.929,25.3019,6860.0
1069,ECO01082,172.592,20.5856,4180.0
1070,ECO01083,236.433,17.3127,3356.0
1071,ECO01084,150.13,35.1578,5850.0
1072,ECO01085,171.68599999999998,26.3756,6256.0
1073,ECO01086,177.84599999999998,25.7086,5692.0
1074,ECO01087,143.048,9.7941,5524.0
1075,ECO01088,224.137,14.2836,6244.0
1076,ECO01089,143.085,10.0998,3054.0
1077,ECO01090,194.64700000000002,27.4843,6450.0
1078,ECO01091,143.096,2.5478,5052.0
1079,ECO01092,220.263,0.6208,2798.0
1080,ECO01093,163.66299999999998,40.5346,7324.0
1081,ECO01094,180.86599999999999,22.0375,6384.0
1082,ECO01095,148.412,29.4443,4344.0
1083,ECO01096,208.753,37.6829,5930.0
1084,ECO01097,233.82299999999998,9.4467,2892.0
1085,ECO01098,235.23,4.4856,3902.0
1086,ECO01099,210.601,9.4999,6100.0
1087,ECO01100,211.658,6.1494,7148.0
1088,ECO01101,215.763,25.2931,4304.0
1089,ECO01102,195.878,8.3283,6332.0
1090,ECO01103,196.143,10.5294,7184.0
1091,ECO01104,198.861,11.5856,4028.0
1092,ECO01105,208.208,7.2569,6536.0
1093,ECO01106,210.57299999999998,9.5647,6730.0
1094,ECO01107,185.545,11.9383,7120.0
1095,ECO01108,190.847,27.7219,7450.0
1096,ECO01109,194.47400000000002,10.0853,6668.0
1097,ECO01110,178.938,25.12,6410.0
1098,ECO01111,168.291,26.9928,6264.0
1099,ECO01112,143.464,10.1594,3106.0
1100,ECO01113,143.53,10.9312,5636.0
1101,ECO01114,143.543,0.2412,4630.0
1102,ECO01115,165.99900000000002,26.3333,6330.0
1103,ECO01116,191.45,9.3414,5660.0
1104,ECO01117,143.259,15.8214,5830.0
1105,ECO01118,214.053,13.455,4188.0
1106,ECO01119,135.988,14.5775,4308.0
1107,ECO01120,143.81,17.1157,4250.0
1108,ECO01122,190.3,10.9328,6396.0
1109,ECO01125,236.483,4.5472,6484.0
1110,ECO01126,178.257,5.3545,5376.0
1111,ECO01127,186.56400000000002,5.47,4176.0
1112,ECO01128,196.032,5.559,7004.0
1113,ECO01129,178.06400000000002,6.2083,6084.0
1114,ECO01130,211.86,7.0989,7070.0
1115,ECO01131,138.717,7.2464,3478.0
1116,ECO01132,209.55900000000003,8.2734,6184.0
1117,ECO01133,163.013,8.7789,6520.0
1118,ECO01134,143.972,29.3034,7000.0
1119,ECO01135,181.24099999999999,10.6295,6624.0
1120,ECO01136,225.938,10.7101,6160.0
1121,ECO01137,150.543,10.8037,6604.0
1122,ECO01138,162.82399999999998,11.5625,6570.0
1123,ECO01139,145.178,12.0939,6684.0
1124,ECO01140,210.046,12.5114,6996.0
1125,ECO01141,154.865,13.4581,6844.0
1126,ECO01142,175.505,13.6987,4160.0
1127,ECO01143,155.457,13.7128,5390.0
1128,ECO01144,159.158,15.5447,5724.0
1129,ECO01145,143.97799999999998,37.5324,6092.0
1130,ECO01146,160.72299999999998,15.6628,6436.0
1131,ECO01147,162.359,15.8481,5564.0
1132,ECO01148,158.07299999999998,15.9344,6530.0
1133,ECO01149,164.247,23.8537,6270.0
1134,ECO01150,166.889,23.9077,5636.0
1135,ECO01151,159.579,24.3775,6052.0
1136,ECO01152,224.575,24.7154,4936.0
1137,ECO01153,195.87,25.4458,6532.0
1138,ECO01154,216.984,25.9617,5160.0
1139,ECO01155,157.583,26.2689,6316.0
1140,ECO01156,194.88299999999998,27.921,7090.0
1141,ECO01157,194.89700000000002,27.9348,4200.0
1142,ECO01158,145.81799999999998,36.2303,7040.0
1143,ECO01159,154.377,42.8141,4130.0
1144,ECO01160,140.174,33.728,7164.0
1145,ECO01161,219.2,27.6361,7276.0
1146,ECO01162,139.504,22.6094,6140.0
1147,ECO01163,177.11,20.3885,6730.0
1148,ECO01164,204.08599999999998,18.1586,7070.0
1149,ECO01165,234.424,20.7831,4564.0
1150,ECO01166,144.118,23.1111,6040.0
1151,ECO01167,195.488,29.05,7212.0
1152,ECO01168,181.355,15.5144,5116.0
1153,ECO01170,181.03099999999998,1.5833,6904.0
1154,ECO01173,144.595,6.3466,6556.0
1155,ECO01175,150.05,9.6486,5256.0
1156,ECO01176,176.74400000000003,19.7456,6140.0
1157,ECO01177,180.717,20.2194,7264.0
1158,ECO01178,183.97400000000002,23.9466,6644.0
